"tau","bridgeWeight","X","Y","Z"
0.16763969974979148,0.16296454515730135,-3.3868940010387565,-0.055193333005547345,-0.6423331216403732
0.16847372810675562,0.16612685812913258,-3.292917281824985,-0.11084546495000772,-0.8423326689394639
0.16930775646371976,0.16698001486346417,-3.312474016703786,-0.16727023989913767,-0.8277225706601903
0.1701417848206839,0.16783750206852124,-3.330732399721506,-0.22431934016467994,-0.8125510518187808
0.17097581317764804,0.1686992452155131,-3.3476637694921942,-0.2819584602875926,-0.7968284901139221
0.17180984153461218,0.16956516645576708,-3.363240632378929,-0.3401521245592621,-0.7805656432652817
0.17264386989157632,0.17043518469287353,-3.377436711088104,-0.39886373290186083,-0.7637736416466426
0.17347789824854043,0.17130921565656915,-3.3902269914092735,-0.45805560863072425,-0.7464639806627964
0.17431192660550457,0.17218717197827862,-3.4015877670192443,-0.5176890480304881,-0.7286485128753669
0.1751459549624687,0.17306896326825003,-3.411496682272286,-0.5777243716732722,-0.7103394398828762
0.17597998331943285,0.17395449619422787,-3.41993277290163,-0.6381209774034716,-0.6915493039606393
0.176814011676397,0.1748436745616189,-3.42687650456089,-0.6988373949104191,-0.6722909794661078
0.17764804003336113,0.17573639939510974,-3.432309809137604,-0.7598313418066063,-0.6525776640155367
0.17848206839032527,0.1766325690217014,-3.43621611877488,-0.8210597811258504,-0.6324228694379848
0.1793160967472894,0.17753207915512792,-3.4385803975409592,-0.8824789801526575,-0.6118404125127781
0.18015012510425354,0.17843482298162872,-3.439389170690491,-0.9440445704909721,-0.5908444054967246
0.18098415346121768,0.17934069124704372,-3.438630551465448,-1.0057116092775824,-0.5694492464475542
0.18181818181818182,0.18024957234520175,-3.4362942653877404,-1.0674346414429547,-0.5476696093501722
0.18265221017514593,0.18116135240757095,-3.432371671999967,-1.129167762919618,-0.5255204340523602
0.18348623853211007,0.182075915394138,-3.4268557840150256,-1.1908646846961126,-0.5030169160168896
