s,A_x,A_y,A_z,B_x,B_y,B_z
3.2463124087094526,-0.22762173157876708,0.0,0.0,-0.053616700345720296,-0.026956018060248905,0.0
3.25940237809941,-0.24630686310598185,0.0,0.0,-0.059284658357606004,-0.029849230404212123,0.0
3.2724923474893677,-0.2634006429700384,0.0,0.0,-0.06472777448822399,-0.03264315395136194,0.0
3.2855823168793252,-0.2790477940949973,0.0,0.0,-0.06994927046603612,-0.03534035893731434,0.0
3.2986722862692828,-0.2933799794184979,0.0,0.0,-0.07495280097354463,-0.0379435485329215,0.0
3.3117622556592403,-0.3065163345608871,0.0,0.0,-0.07974238306273528,-0.04045552880013096,0.0
3.3248522250491974,-0.31856423626557934,0.0,0.0,-0.08432233139544475,-0.042879181556467375,0.0
3.337942194439155,-0.3296201895713626,0.0,0.0,-0.08869719928603696,-0.045217440074942224,0.0
3.3510321638291125,-0.33977075567182324,0.0,0.0,-0.09287172542127363,-0.047473267506663266,0.0
3.36412213321907,-0.3490934702074056,0.0,0.0,-0.09685078605322923,-0.04964963788443748,0.0
3.3772121026090276,-0.3576577211585482,0.0,0.0,-0.10063935240263072,-0.051749519545746324,0.0
3.3903020719989847,-0.3655255688223039,0.0,0.0,-0.10424245296920828,-0.053775860801193044,0.0
3.4033920413889422,-0.37275249928888,0.0,0.0,-0.10766514041969844,-0.05573157766851031,0.0
3.4164820107789,-0.3793881086769423,0.0,0.0,-0.11091246271042608,-0.057619543491240446,0.0
3.4295719801688573,-0.3854767190780851,0.0,0.0,-0.11398943809752637,-0.05944258026416001,0.0
3.442661949558815,-0.39105792937766326,0.0,0.0,-0.11690103369173323,-0.06120345149345407,0.0
3.4557519189487724,-0.3961671053409751,0.0,0.0,-0.11965214722443232,-0.0629048564277431,0.0
3.4688418883387295,-0.40083581391689876,0.0,0.0,-0.12224759170578668,-0.06454942550564312,0.0
3.481931857728687,-0.40509220684885494,0.0,0.0,-0.124692082672891,-0.06613971687604067,0.0
3.4950218271186446,-0.4089613585553498,0.0,0.0,-0.12699022774501703,-0.06767821385823866,0.0
3.508111796508602,-0.41246556295763154,0.0,0.0,-0.1291465182232213,-0.0691673232202284,0.0
3.5212017658985597,-0.41562459356233,0.0,0.0,-0.1311653224922052,-0.07060937416429215,0.0
3.5342917352885173,-0.41845593069949366,0.0,0.0,-0.13305088100282356,-0.07200661791974385,0.0
3.5473817046784744,-0.4209749594010904,0.0,0.0,-0.1348073026336322,-0.07336122785272697,0.0
3.560471674068432,-0.4231951410000475,0.0,0.0,-0.13643856224905918,-0.07467530001251287,0.0
3.5735616434583894,-0.4251281611455521,0.0,0.0,-0.13794849928997763,-0.0759508540426182,0.0
3.586651612848347,-0.4267840565717505,0.0,0.0,-0.1393408172495276,-0.07718983439326503,0.0
3.5997415822383045,-0.42817132262575563,0.0,0.0,-0.1406190839028995,-0.07839411177922076,0.0
3.612831551628262,-0.429297003256547,0.0,0.0,-0.14178673217443782,-0.07956548483390379,0.0
3.625921521018219,-0.4301667648869391,0.0,0.0,-0.14284706153884263,-0.08070568191683246,0.0
